,models,params,mean_fit_time,mean_test_score
6,no_noise|singlefilter|randomforestclassifier,"{'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 8, 'singlefilter__random_state': 2357136044}",2.2957797050476074,0.6031132562080909
5,no_noise|singlefilter|randomforestclassifier,"{'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 7, 'singlefilter__random_state': 2357136044}",2.0479716300964355,0.6024924471299095
40,noise10|singlefilter|randomforestclassifier,"{'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 4, 'singlefilter__random_state': 2357136044}",1.5349563121795655,0.6024924471299093
24,noise5|singlefilter|randomforestclassifier,"{'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 7, 'singlefilter__random_state': 2357136044}",2.8114498615264893,0.6018771645420381
4,no_noise|singlefilter|randomforestclassifier,"{'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 6, 'singlefilter__random_state': 2357136044}",1.8060628414154052,0.6018771645420381
65,noise20|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 4, 'consensusfilter__random_state': 2357136044, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",42.008341217041014,0.6012563554638567
22,noise5|singlefilter|randomforestclassifier,"{'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 5, 'singlefilter__random_state': 2357136044}",1.9535531997680664,0.6006631788372264
64,noise20|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 3, 'consensusfilter__random_state': 2357136044, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",29.613898515701294,0.6000976346621473
25,noise5|singlefilter|randomforestclassifier,"{'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 8, 'singlefilter__random_state': 2357136044}",3.184385633468628,0.6000644757202859
43,noise10|singlefilter|randomforestclassifier,"{'noise10__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 7, 'singlefilter__random_state': 2357136044}",2.273607015609741,0.6000313167784246
20,noise5|singlefilter|randomforestclassifier,"{'noise5__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 3, 'singlefilter__random_state': 2357136044}",1.2624497890472413,0.6000257902881143
75,noise20|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 8, 'majorityfilter__random_state': 2357136044, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",104.83065752983093,0.5988283840542332
74,noise20|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 7, 'majorityfilter__random_state': 2357136044, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",107.27507457733154,0.5951809004494878
71,noise20|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 4, 'majorityfilter__random_state': 2357136044, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",48.612126159667966,0.5951643209785573
1,no_noise|singlefilter|randomforestclassifier,"{'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 3, 'singlefilter__random_state': 2357136044}",1.161226177215576,0.5946043032937881
70,noise20|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 3, 'majorityfilter__random_state': 2357136044, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",32.43457946777344,0.5945821973325474
73,noise20|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 6, 'majorityfilter__random_state': 2357136044, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",79.34216136932373,0.5945435119003758
72,noise20|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 5, 'majorityfilter__random_state': 2357136044, 'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",61.069659042358396,0.5933350526858743
59,noise20|singlefilter|randomforestclassifier,"{'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 4, 'singlefilter__random_state': 2357136044}",1.419734287261963,0.5909402402181121
61,noise20|singlefilter|randomforestclassifier,"{'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 6, 'singlefilter__random_state': 2357136044}",1.959330177307129,0.5891220249060497
62,noise20|singlefilter|randomforestclassifier,"{'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 7, 'singlefilter__random_state': 2357136044}",2.235738515853882,0.5872485446908848
84,noise30|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 4, 'consensusfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",49.41859269142151,0.5848647852037432
90,noise30|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 4, 'majorityfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",42.88518142700195,0.5836176405570703
58,noise20|singlefilter|randomforestclassifier,"{'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 3, 'singlefilter__random_state': 2357136044}",1.1500945568084717,0.5836010610861396
60,noise20|singlefilter|randomforestclassifier,"{'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 5, 'singlefilter__random_state': 2357136044}",1.7068036079406739,0.5830134109498194
63,noise20|singlefilter|randomforestclassifier,"{'noise20__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 8, 'singlefilter__random_state': 2357136044}",2.5072903633117676,0.5823815488910176
86,noise30|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 6, 'consensusfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",73.53613338470458,0.581195195637757
88,noise30|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 8, 'consensusfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",90.63113198280334,0.5793659273450741
91,noise30|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 5, 'majorityfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",53.621724939346315,0.5775421855427014
94,noise30|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 8, 'majorityfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",84.23622035980225,0.5775421855427012
92,noise30|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 6, 'majorityfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",75.83018980026245,0.5757239702306389
80,noise30|singlefilter|randomforestclassifier,"{'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 6, 'singlefilter__random_state': 2357136044}",1.9246496677398681,0.5738836489573356
85,noise30|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 5, 'consensusfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",54.48140516281128,0.5733070518016359
87,noise30|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 7, 'consensusfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",78.429971408844,0.5727028221943851
83,noise30|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 3, 'consensusfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",36.90327820777893,0.5726530837815931
82,noise30|singlefilter|randomforestclassifier,"{'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 8, 'singlefilter__random_state': 2357136044}",2.4514143466949463,0.5708403949598408
89,noise30|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 3, 'majorityfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",31.29501543045044,0.5708238154889103
78,noise30|singlefilter|randomforestclassifier,"{'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 4, 'singlefilter__random_state': 2357136044}",1.4509609699249268,0.5690056001768478
81,noise30|singlefilter|randomforestclassifier,"{'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 7, 'singlefilter__random_state': 2357136044}",2.2012961864471436,0.5683847910986662
77,noise30|singlefilter|randomforestclassifier,"{'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 3, 'singlefilter__random_state': 2357136044}",1.2643510341644286,0.567819246923587
93,noise30|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 7, 'majorityfilter__random_state': 2357136044, 'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",74.0401535987854,0.5648202048485741
79,noise30|singlefilter|randomforestclassifier,"{'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 5, 'singlefilter__random_state': 2357136044}",1.7920743942260742,0.5598647852037433
76,noise30|no_filter|randomforestclassifier,"{'noise30__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.668856716156006,0.5593268734802151
110,noise40|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 5, 'majorityfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",42.8720317363739,0.5441216564733622
108,noise40|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 3, 'majorityfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",27.31776170730591,0.5410562965146267
109,noise40|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 4, 'majorityfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",36.7040412902832,0.5367603713801488
113,noise40|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 8, 'majorityfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",73.57834596633911,0.5349311030874659
104,noise40|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 5, 'consensusfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",41.84376425743103,0.5343600324220764
112,noise40|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 7, 'majorityfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",70.24614639282227,0.533151573207575
98,noise40|singlefilter|randomforestclassifier,"{'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 5, 'singlefilter__random_state': 2357136044}",1.531006097793579,0.5325197111487732
103,noise40|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 4, 'consensusfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",36.67499933242798,0.5319265345221428
105,noise40|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 6, 'consensusfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",58.69404182434082,0.527707980252008
111,noise40|majorityfilter|randomforestclassifier,"{'majorityfilter__n_splits': 6, 'majorityfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",58.900002002716064,0.5264553091150247
106,noise40|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 7, 'consensusfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",70.22753138542176,0.5233899491562892
102,noise40|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 3, 'consensusfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",26.977783584594725,0.5227857195490384
107,noise40|consensusfilter|randomforestclassifier,"{'consensusfilter__n_splits': 8, 'consensusfilter__random_state': 2357136044, 'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",83.47003855705262,0.5221814899417877
97,noise40|singlefilter|randomforestclassifier,"{'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 4, 'singlefilter__random_state': 2357136044}",1.2813127994537354,0.5215606808636062
101,noise40|singlefilter|randomforestclassifier,"{'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 8, 'singlefilter__random_state': 2357136044}",2.250154447555542,0.5215441013926756
100,noise40|singlefilter|randomforestclassifier,"{'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 7, 'singlefilter__random_state': 2357136044}",2.0059507846832276,0.5209785572175963
96,noise40|singlefilter|randomforestclassifier,"{'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 3, 'singlefilter__random_state': 2357136044}",1.05761661529541,0.5191327094539828
99,noise40|singlefilter|randomforestclassifier,"{'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044, 'singlefilter__n_splits': 6, 'singlefilter__random_state': 2357136044}",1.774147367477417,0.5148699432613661
95,noise40|no_filter|randomforestclassifier,"{'noise40__random_state': 2357136044, 'randomforestclassifier__random_state': 2357136044}",1.038100004196167,0.487475130793604
